ride_review,ride_rating,sentiment
My son booked Uber take station catch train airport When I got driver started going one mile hour drove loads little side roads going round circles completely wrong direction wasting good minutes When I told I train flight catch suddenly said looking customers shared ride I rang son said definitely shared tell driver get move He refused I asked change unshared charge extra said I asked call superior said nobody call I explained I missed one train hour I miss flight another one seven days Effectively I lose whole holiday He shrugged carried one mile hour There nothing I even I got car taken quiet roads chance finding another cab This morning eventually much screaming part gave looking sharers I made station two minutes spare try run numerous platform steps two pieces heavy luggage I never forget experience never ever use,1.0,0
Warning uber scam customer service drivers drunks drug addicts sexual harassment,1.0,0
First ca talk anyone Uber phone support After I finally found online support team I asked I getting charged monthly fee I never opened account They know continued charge even I told stop Instead monthly bill got higher They asked prove billing sending screen snapshots last four credit card Can believe I prove happening So I asked give first numbers credit card Which I This company either incompetent corrupt I never use service,1.0,0
My granddaughter I ordered uber santa monica beach pier Three drivers cancelled I charged third one stating driver waited minutes I pickup point long I ever contacted driver He evidently left charged cancellation fee I followed rules Uber shown shadowy company get go From I customer Lyft I disputed BBB response uber I making aware,1.0,0
Terrible experience Uber service today The rider Roger Chrysler accepted ride request never showed ignored calls text messages My App showed sitting near shopping plaza mile away instead picking After minutes heat cell phone died I take taxi Terrible service And Uber charged money driver failure,1.0,0
I picked workplace around pm cab TN CE The trip started account drivers account updated navigation kept directing driver pick point finally taking full circle wasting time called customer service executive directed cancel ongoing trip ask book another assuring cab assigned driver cancelled booked assigned ride min away driver asked get street amidst downpour refused get away pick point raining demanded talk customer service driver called office refused let speak customer service executive told tell charged trip get I never seen behavior life moment undertake responsibility trip taking responsibility time safety good service delivery take payment us waste time compromise safety put us discomfort finally say wo charge time looks like uber better bunch scoundrels work ethics standards,1.0,0
Worst customer service I ever encountered Every response canned response even read actual I send issue times multiple responses back emails back forth get something simple cancelation ride waived app froze I cancel time It ridiculous Glad leaders company resigned fired Hopefully changes culture I doubt customer service reps nasty ass offshore peeps care anything ticket resolution numbers,1.0,0
I wanted write let Uber I amazing driver day As soon I got car handed bowl delicious treats I thought sweet Then handed bottle water This may big deal however actually made day He polite helpful generous around awesome Please please let driver Jasur Nazarou know awesome He deserves sort praise Uber All drivers take notes guy All drivers need like WONDEEFUL EXPERIENCE Stephanie Angelini Angelinistephanie,5.0,1
I recently started driving UBER know everything exactly supposed Will hiccup point Probably But saying got ripped many times first I believe happened often badly claim happened times maybe instead bit ing stop using I drive I need extra money problems may may caused app company drivers I professional one issue rider app yet I depend money support family I take seriously Please least give drivers bad ratings fare high wait long get fast least good drivers Bad reviews drivers app companies rates fault cause us deactivated I like extra money I earn depend fun things family Rant,5.0,1
Car went wrong address Was filthy Charged x estimate Never Crap crap crap crap,1.0,0
Uber paying extra money lite area rip times glendale area cards games tonites owes plus taking trying keep college kids happy care drivers rides short dallorsfars taking away wait till get ride keep money themsevles want make nothing uber thris company needs shut getting like reg cab company cares money avg ride phoenix area please use someone else peak times,1.0,0
She continually amazed skill expertise road She kind courteous knew every possible avenue travel Props Uber fine selection,5.0,1
I never understand drivers self driving UBER CAR Tempe Arizona Are drugged tested I know test positive How UBER put risk peoples lives risk Also open self huge lawsuit,1.0,0
I ordered Uber get interview Tempe I live Gilbert I Uber drive interview David On ride charged normal amount Then way back charged extra accident car There accident I interview I love know I They make accidents make money It ridiculous This one worst company use DO NOT USE THEM Use lyft way trustworthy cheat take money,1.0,0
The drivers rude refuse come pickup location Drivers Name Kamaljeet PB They excuse getting charged parking lot well asked come pick location straight away says Another person que Baldev Car number,1.0,0
The worst company I ever involved driven months great reviews customers even eventually took part Xchange leasing program getting double bump well learning I really make enough money paying bills I divest time get another job I ended going country weeks potential employment trip fell behind leasing payments I immedieately tried communicate situation see I work something well talke anyone phone last week see difficutl communicate situation finally getting someone talk phone basically told anything I needed talk Xchange leasing months talking warranty company I found Xchange leasing disguise ran bunch people capable discussions leasing issues continually pushing discussion warranty discussion lead people tell Xchange leasing something really weird long story short week first discussion actual discussion human UBER come take car day I one open honest talk Xchange leasing insult Never invest time company care less drivers REAL people bringing money Oh get lot fake pretend recordings call phone wait hours talking never felt insulted giving time excuse company I get mad thinking keep pretending care I sure Bad Company,1.0,0
For data impressive idea plain heartless taxis drive mph Which translates per hour The drivers mention I giving I work mostly Hamptons NY raise rate per hour People problem paying ant Hamptons rate BASE rate Basically app sucks I agree previous review said make pennies Consider drive min pickup min fare collect BTW idea going So min way Stay Fork LI garbage fares drive Fork nothing Nobody tips people Sure app I find fare phone Sure work Surge wow make hour get red light know Not mention never work surge hour disappears approach know coming Therefore make money turn app make money work hour surge BTW ubers around times watching ants consumer app drives nuts Lyft shows location another form torture confirms good spot taken Lyfts Uber fleet Long hauls NYC Bro price includes gas lunch hours make make picked Hamptons I complained fare Uber said Kosher sure I dropped LaGuardia AND MIDTOWN rush hour worries Sat night I earned Hamptons minus gas hours I KNOW THE HAMPTONS driven taxis since part time This good driver gets driving miles Every night I drive miles miles add Uber get financial jam I use MONGO nights day sucks problem suck driver evidenced fares That I got oh yeah drivers premium fares profit base x fare So make per hour pay Mercedes grind dust XL Fares far unlike gas stations Yukon My car Charger NO Money As last fare said give wait tables I get puker car care I put kids app I,1.0,0
Uber disrespectful company let Driver cuss treat like Nothing threw thing car charged customer Uber care driving car playing ride someone else using account information taking trip I found I cancel debit card Uber got mad cancel account I want money back Uber care anyone let one women passenger get RAPE one uber Driver let friend use car RAPE Uber tryed hide RAPE saying FAULT I glad Uber cancel account I worry cuss things threw car worrying RAPE Thank much Uber,1.0,0
It pays lowest wages plus using car Their customer service expect customer service people company ceo ceo video went viral youtube,1.0,0
By far Uber treats drivers convicts bad review someone like dismissed If incident happens try get information automatically assume guilty I recently sexually harrased one customers driving I noticed Uber situation brushed basically saying fault I interacted customer The immediately deactivated account without giving notification stated I investigation I called company I got run around someone get back Then email stating account permanently deactivated I victim want keep called good ratings They care drivers beware stay away,1.0,0
I good experience almost drivers dishonest I Had use Uber lot month due accident prevented driving Case The driver charged initial fare He reported riders Not true We husband I After many claims part Uber eventually refunded Case The driver reported changed destination address Not true He charged initial fare Uber never refunded Case The driver charged initial fare She reported I provide correct destination address I explained must system glitch I late appointment doctor She reported Uber I made racial discrimination remarks NOT TRUE I contacted Uber demanded meeting driver clarify offensive report Uber never able sustain driver claim eventually opted ignore messages Very disappointing experience I might use Uber future I cautious checking charges I leave car service And I advice customers,3.0,1
Uber charged times trip I took three weeks ago Then I wrote help help charged times never replied money I call bank dispute charged ban Uber taking account They thief hope last long I downloaded Lyft seem better service,1.0,0
Requested Uber Las Vegas Was standing front Uber designated pickup spot hotel ordered Uber Contacted driver waiting minutes He said I wrong spot hung cancelled pickup charged Uber refuses refund charge I contacted several times send exact generic email saying refund Horrible customer service never use Uber,1.0,0
My first time experience Uber objectionable Signed first time rider Uber promotion called Offer first timers first trips thru July Had difficult time get first one honored second one lamely refused Their app terrible It willl allow promotion code accepted Communication thru app rigid tortuous usual number charges description wo allow incoming calls refers back app worthless And top second driver conduct dress code second rate put mildly Thank goodness Lyft I using along without problems whatsoever Their driver professionalism top rate Even promotions automatic I erase Uber app use ever,1.0,0
Driver Gurvinder car Tata Indica phone number Chandigarh charged Rs instead Rs entered correct location I following GPS till drop And I wondering driver changed location correct till dropped driver somehow changed charged extra This please check driver phone And show completed trip Once I got car something phone Same time I thought something wrong I ca trust Uber They charged four times fare I supposed pay even confirmed shocked see email That ridiculous I lot Uber rides onwards I want tell everyone keep check uber drivers India This bad experience uber I thought Uber drivers honest expect,1.0,0
First foremost India customer care service UBER There help tab raise complaint solved taking sweet time respond If customer deep trouble nobody help That pathetic HELP help actually There multiple issues I faced UBER But today disgusting I got ill ty freshener used cab Apart driver stopped car middle ended trip told get unknown place I And I helpless UBER HELP tab work time need He denied take destination work I insisted told I take X place work I drop destination He forced get I taxi place destination Thanks God I found taxi way I charged trip equivalent trip charge Who going help This end yet As driver ended trip I wrongly charged time booking whose fault Driver rude abusive UBER HELP tab security I raised many requests UBER HELP till help One important thing TIME nobody cares Because abrupt ending trip I reached destination late Who responsible This first time I wrongly charged become usual IRRITATED PATHETIC DISGUSTING,1.0,0
UBER absolute terrible customer service Someone hacked account fortunately ca charge credit card Afterwards I ca activate account After numerous emails numerous useless advices like resetting password numerous time still NO After days account still work way contact via service site The response turn around time hours The worst thing responses robotic really try solve problem I starting using car service Uber punished offering poor service,1.0,0
I upset see prices sky rocketed I went first time National Airport This last time going coming home I believe terrible I liked drivers fault I park hotel garage day take shuttle I wo use Uber unless extreme emergency Greed ugly thing The drivers benefiting rate hikes Boo UBER,1.0,0
Constant problems Manhattan I get msg arriving nothing And audacity charge cancellation fee I deleting app phone There got better service Uber,1.0,0
Ca life man driving wreckless License plate wml Must drunk With uber stickers window like worked Drunk I think uber like represented teenagers drive better,1.0,0
I booked ride night The driver called asked get another driver You far away There driver I missed airport bus take Uber airport minutes later Cost extra Uber refused pay This first disappoint Uber,4.0,1
I spent minutes life trying simply update password information Uber phone App What absolute joke I hurry get somewhere made huge mistake trying give company another chance managed waste time Save time money frustration use Fasten Lyft anybody else This company needs close,1.0,0
Uber like dream come true yes nice comfortable ride picks right house need go main road catch taxi thumbs uber,5.0,1
Uber crooked,1.0,0
called uber take us union station American university section DC initial proposed charge pick got message surge pricing effect without proposed charge agreed since late reschedule company pick little traffic Charge Fee larger vehicle accommodate handicap Regan airport without tip A longer trip Contacted uber difficult remorse whatsoever Will never use uber trtust factor Car mediocre best accompany trusted circumstances,1.0,0
I access uber account Give suggestion Problem mobile already existing shows It made angry solution web page,3.0,1
I never used UBER never reading reviews stories news If enough people stop using forced fix problem go business,1.0,0
I booked uber drivers told far wo come pick suggested cancel book next driver told I simply charged due cancellation The company check worst experience I hurry,1.0,0
I arrived airport trip super excited begin vacation However friend I called Uber I highly regret totally switched happy mood pure frustration put worst mood possible My friend took phone call Uber The Uber driver poor communicating destination After waiting around bit told gate told us waiting running hurry He short rude manner communicated Once I told arrivals told us said departures cancelled ride Uber audacity charge NO service In normal world people arrive destination flight get picked arrivals I tried contact Uber apparently real phone line call customer support Trying get money back pain ruined whole start trip All I wanted money back I probably fine little irritated experience probably still continued use Uber simply refunded give Uber credit use next trip still charged card I told remove charge card said policy I talked others similar situations happen able get full refunds charged cancellation I know refunding card particular policy Seems company picks chooses want refund qualify policy I guess prefer lose customer competitor refund simple cancellation That simple costs close lost revenue weekend us using Lyft transportation services instead My first Lyft ride really great driver even given us complimentary waters protein bars car seats actually cool massage chairs Back point Uber good company sooo many things wrong aside stealing money customers They prefer employees greedy anything costs get ahead I referring drivers nice occasions I referring corporate dogs devalue everyone around Here link article like learn toxicity Uber culture https,1.0,0
I business San Jose CA past week used Uber transportation It wonderful fulfilling experience Very professional clean friendly helpful drivers I use service future business trips,5.0,1
I wonderful driver Chicago Hyder gracious thoughtful friendly went way make ride enjoyable,5.0,1
I recently using uber cab Prahalad nagar Ahmadabad received bill amount massage uber cab service The actual billing amount drivers agree amount taken also driver rude tourchable book uber taxi service entire life So look short issue urgent basis,1.0,0
drivers need know facts work Hardly anyone making money Uber preying onThe little money pay per ride compensate related expenses Almost Uber driver knows official cost driving mile When math calculating related expenses miles drive drivers often losing money Just borrowing car Many still tell make money uninformed losing money dangerous unhealthy work Any job better It interesting bring accountant everybody math The little money drivers making driving hours often dangerous areas late night goes towards car maintenance depretation The official cost driving mile If drive miles Ubet get cost You even making minimum wage Drivers destroying cars getting little riders cheap convenient rides Ubet make money,1.0,0
The driver took ages approach location show cancelled Uber charged cancellation fee They refund wrongly charged cancellation fee back credit card They rather hold ransom instead Uber account I expected use miserable service ever They bunch unethical morons,1.0,0
I requested different ubers every uber canceled Uber joke If smart use lift,1.0,0
Poor driving texting address look driving getting accidents care others,1.0,0
Used twice charged twice I used Uber twice Both times going incoming I overcharged stated charge And trying get straightened called customer service kept sending form letters nothing complaint In opinion Uber scam Yes get going charge least state charging One time charge three times stated charging It took excess emails get straightened Do waste money waste time Uber stinks,1.0,0
I use Uber China Australia India UK found reasonable I took Uber Brisbane recently driver terrible My female companion complained driver erratic unsafe driving general ignoring navigator ignoring directions Uber driver knowing get one star rating complained us making remarks I idea nationality driver even radar My companion sits University Boards Government agencies listed top women business leaders I also similar boards travel extensively Asia Europe India racist comments make immediately according Uber guilty Uber suspends account without discussion sending condescending patronizing emails community also new warrior standard setter community political correctness protector multiculturalism supposedly account work Despite trying several times contact resolve emails answered one team touch still waiting Uber arrogance knows bounds answer one condescending attitude make public claims back As answer know one except falsely manufactured standards set based profits moral code conduct checks balances denying process right reasonable reply natural justice passengers Their complaint service purposefully designed avoid human contact make morally one sided incoherent biased judgement complete isolation make unfounded derogatory unable replied judgments I knew I complain HRC As responsibility local authority reasonable codes contact conduct expect fair go Uber best self serving corporate usurer community standards profit motive making false claims real people high standing real communities expose hypocrites Similar opinion Write review,1.0,0
Recently use UBER NY La Guardia Airport home Riverdale NY The fare higher trip going airport When I complained UBEr I told pricing applied trip Surge pricing effect periods high demand high heavy traffic bad weather None conditions applied In fact asked driver upon pick particularly busy confirmed clearly fact said extremely LIGHT There absolutely traffic trip airport home Conversely trip TO airport three days earlier fare LOWER driver said traffic extremely heavy took alternate route save time I firmly belive UBER also uses SURGE PRICING means increase revenue normally quiet times forcing customers pay higher fares order make fewer rides requested I find disturbing unethical Finally UBER response complaint I told fare displayed I accepted ride And true I needed ride home price gouging improper unethical situation I looking ride APPS avoid UBER future,2.0,0
DO drive uber eats company value called Partners YOu end paying uber drive profits addition stress also want rate rating system control I started driving uber recently laid needed income Like many fell prey deceiving craiglist advertising tell make dollars hour fun boss way make money DIN T even come close making minimum wage addition end year file taxes told owed dollars taxes SO taxes oil change Gasoline tires ended nothing I also tried UBer eats far worse I waiting two hours get precious beep getting beep went four set stairs customers even give tip delivery fee cents two hours THis made In addition twenty hours uber eats made gasoline dollars far less minimum wage DO NOT GET Deceived false adds boss make much They control everything rating many beeps get tipping option still added app DO YOUSELVES favor stay away UBER EATS,1.0,0
Most Uber experiences good except cancels price surge Yesterday I quoted dollars driver took crazy route bill dollars I also got ripped driver went wrong way Is normal,3.0,1
The idea service experience service ok But sadly app thousand errors small issues good put stars app works google maps,2.0,0
I start stating New York uber laziest drivers lazy compromising average crappy cab service In experience drivers refuse contact customers lack ounce hospitably Ive seen cabs map literally pass right lazy find even make Despite address I input drivers get lazy drop wrong spot block away stop Some drivers either old lazy stupid know GPS works cause locations errors driver want make lot errors drivers make I customer compensate Uber refund system joke If driver cancel trip cancel fee comes pocket And I report give credit issue I want real money toke back Their rating system adorably useless regardless many one stars driver gets point ca report driver ty service better make complaint I seen drivers treat like crap five four stars I NY lot drivers American therefore big broken English barrier try explaining location someone understand vice versa The reason I ever use uber literally Lyft error issues phone Lyft also cheaper nicer drivers uber cab services Ubers good drunk lazy riders understand good customer consumers recommend lyft car renting drive,2.0,0
I always good drive uber But today morning I exam I call uber driver mint I reach And revived call told reach within I waited mint driver didnot turned I literally missed please select professional driver else great loss Uber driver need learn lesson,1.0,0
I spent hour personal time seeking lowest fare airport following meetings Grand Rapids MI I government employee every dollar counts Out options reviewed UBER far cheapest downtown Next best others hovered around Google revealed secret technique preorder Uber night Out shower I spy circa text due SURGE PRICING fare agreed previous evening I minutes already spent shower I cancel without charged fee The soonest cab fare minutes away I spare point My deal cost Cancelling Uber point mean missed flight lost connections expensive misery There nothing pay whatever asked Sort like breaking middle nowhere mechanic crooked Sheriff brother Well played Uber Well played I ca help think frequently used scenario else made aware surge thing night possibility Had done I used stable priced cab service I shall never use Uber They screwed transportation providers cheaper I also left bitter taste Grand Rapids experience although everything else visit superb I never recommend Uber friend worst enemy NONE OF THIS HAD ANYTHING TO DO WITH MY DRIVER She great,1.0,0
This reasonable service However intentionally DO NOT way reach service driver As result forgotten something luck For example dealer uses Uber The driver quick efficient As I got car thanked drove way No problems I patted realized bluetooth charger fallen pocket I see driving hill see I quickly asked service manager call Uber driver thinking I catch turned onto main road NOPE We know minutes keystone copism I email Brittany No phone number much research find NO phone number intentionally So I tried contact us mode work turns Uber satisfied hearing customer event REALLY need reached Caveat Emptor,2.0,0
Uber gives men chance cheat girlfriends wife I happen know women happened The guy say I uber really going meet another women So care women boyfriend husband really uber cheating I think uber ruining lives destroying relationships I think uber schedule hours online many hours getting paid something ensure men wo cheat,1.0,0
Why continue overcharge rides call cancellation fee I never moved original site Uber driver stopped several blocks away turned around left stuck cancellation fee He cancelled cancelling,1.0,0
We ordered Uber XL party five A Toyota assigned It seating five plus driver We cram four backseat Several emails Uber resulted bad ordered So paid premium rate service get Uber XL says parties beware You responsible knowing vehicle assigned seat number party,1.0,0
Had good experiences Uber late The website app wicked Easy use customer journey great cabs time drivers far brilliant THanks Uber,3.0,1
As transportation planner Uber business service comes handy The issue everything Some vehicles new drivers great vehicles old drivers get lost But part experience,4.0,1
Driving Uber simultaneously good bad Pay constantly fluctuating Very unstable one week another week working hours They let anyone driver drivers rides available Very incompetent system way contacting support except email app selecting specific problem even respond automated message based problem They help maintenance gas A cents gas credit card Big whoop still spending week gas drive full time miles month And service way cheap measly cents mile cents minute area customer always wanting make extra stops screwing time And encourage people tip Even Uber eats I wait long line bring food door tip Waste time destroys car Only good make extra spending money full time Not mention customers petty leave bad ratings something like dirt floor Ok people car today I dirt part I time vacuum every ride They expect much taxi service Even people complain I wireless Aux iphone serious,2.0,0
After reading reviews disgruntled customers I see experience unfortunately normal I arrived Manchester UK airport around pm used app contact driver The app showed driver minutes away I waited minutes receiving message ride cancelled Part problem waiting area clearly indicated local police allowing cars park easy met However I receive call I tried calling I get answer I give tried twice since midnight fewer cars help On one ride requests I cancelled within minutes Now back home I see Uber charged US cancelled ride even one I legitimately cancelled I glad forum like lodge complaint prefer message reached wider audience since I read Uber given F Better Business Bureau The public know scam artists,1.0,0
The driver pulled said cancelling ride airport The next driver informed probably higher fare last minute fare I get charged fee I asked refund card I received template responses stating issue credit account refund card I cancelled Uber account wife daughter well Hope enjoy Uber,1.0,0
I made attempt sign NO avail I fully admit I I easily call cab using Web I think assume agree system user friendly No wonder many poor reviews,1.0,0
I trying arrange ride Uber Uber credit Every time I request ride I get error message I contacted help desk emails following instructions I still ca request ride They still wo provide refund They keep thanking patience month trying use service still I patience,1.0,0
I live Europe I started using Uber I traveling middle south america At beginning everthing fine I thought great service sadly I proven wrong As I wanted go Meddelin city colombia airport take flight panama city panama I used Uber App transfer price shown App approx It I paid normal Taxi coming airport Medellin city I hurry I took offer After I arrived airport though I noticed booked cc Uber ride I everyone normally send complaint Uber overcharge I using Uber app Anyhow two days later I received email Uber I believe wrote Your account permanently suspended So suspended account permanently sending complaint via App Can anybody believe Well seeing United Airlines one customers nothing shock us anymore But I want say need always look use alternatives These big companies need much competition possible otherwise grow arrogant start treating customers like trash,1.0,0
Had walk I ever try contact Uber I happy people use save money instead taxi Stupid,1.0,0
Today I booked Uber app showed car due minutes went downstairs wait minutes later still waiting During time estimate arrival bounced back forth minutes minutes We gave became clear picked time reach destination closed,1.0,0
My first day using uber morning trip Passaic train station NJ went fine In evening though I approaching station home trip driver calls insists I cancell ride I cancel get charged fee I ask refund They CREDIT account I may use uber insist refund card Bad practice bad service driver bad ethical practice Nasir Elmwood Pk I frustrated willing use North Jersey,2.0,0
Simple easy I love app I ca live without Much easier trying find normal cab,5.0,1
I attempting become Uber driver When trying update profile I get message please wait spinning circle never connects three different computers I called several times two separate numbers left messages asking call never Uber website also intuitive friendly I also working Lyft far good website works least At point I say stay away Uber,1.0,0
I catch flight delhi I called uber location I know driver reached even called ask location instead I call back tooked long since I getting late flight I need cancel booking And I need pay cancellation charge even fault,1.0,0
Try cancelling account find big surprises Some friends thought cancelled accounts along Credit card info However hearing problem checked Uber surprise CC info still accounts closed Here happened decided use cash feature delete CC number They told I even though friends signed used cash option may available everywhere guess After several days back forth emails Uber I finally told I different accounts different CC one driver one customer I find interesting I Drivers License CC debit card I retired Walt Disney It mess Consumers beware,1.0,0
In suburban Tampa requested car Tampa International Airport The driver Lillie totally rude incompetent The vehicle personal luggage back room Her comment barely understandable English said ride airport Duh Apparently know Tampa International Airport actual airport She slammed door yelled call another Uber If need Uber Tampa sure get Lillie,1.0,0
This happened Washington DC need get airport Uber driver arrives sees family kids leaves inmediately without even saying Uber charges cancelation charges I know really need get airpost I request Another driver arrives exactly thing Uber exactly thing course charges another What On top way contact worst service I seen entire life Of course I fighting I get money back one way another Stay away,1.0,0
If thinking making extra money UBER think It impossible contact phone direct email I drove rider Uber app difficult navigate register afterwards said rider canceled So even though I pick deliver I NOTHING Now I complain,1.0,0
Anti gay bully told faggot fck ur self mcd frappe u loser faggots die If uber ever sends better find request another driver,1.0,0
Whys hard find Darlington satnav brings door always wrong road I walk around roads looking cab On going problem,1.0,0
Driver never showed audacity charge full ride I paid left ride super late event I finally called cab yes CAB showed I say MARIO Jersey City driver hell If see Mario ride cancel asap He charged ride I never took Never saw ever Uber refused credit account So business Charge whatever want never even pick accountable leaving stranded I WILL NEVER USE UBER AGAIN By way common courtesy customer loyal passenger years treat people BE warned face wo believe NO CUSTOMER SERVICE whatsover I boycott Uber pass word along many times I,1.0,0
This annoying uber company keeps charging account trips book They charge non existing trip family members home weekend nobody went anywhere came trip charge It annoying nobody complain I charged trip I country heaven sake Many charges account Uber company pretty questionable Once bank details loaded ca delete means access money anytime Uber fraudulent company I continue seek justice I see,1.0,0
I waited almost hour every time I looked app kept giving different time updates I waited since rush hour Atlanta After hour I contacted driver claimed record request already picked someone else He kept putting hold told take Uber I NOT use company app removed phone,1.0,0
I referred friend Uber got free ride I made ride free ride work When I asked Uber reimburse said block account violation explain I asked questions tried clarify case sent absolutely similar emails NO answer questions So Uber support works get referring friends,1.0,0
They charging unfair money trips I miles trip minutes charged pounds When showing much cost trip app pounds charged Liars thieves,1.0,0
App showing cab minutes away By time I come building reach society gate The cab drive allow seat He said I cancelled ur ride He even call canceling It quite rude Never expected kind experience uber,1.0,0
I using uber year Never got disappointed Now uber offering totally fek I never got discounts I used lots coupons inviting frds promo code But While I enter promo code Uber says invalid Though I book cab getting promotion benefits fek summer offers,2.0,0
Why driver give Uber personal information private bank account l sure give company bank account informationTip consumers If l poor drivers l stay aways THOSE GANGSTERS UBER,1.0,0
I longer use uber tried times today times request ride kept telling confirm payment count EXTREMELY UNPROFESSIONAL GIVE DRIVER STUPID DIRECTION AS company menat serve people IT DOES JUST THE OPPOSITE WHILE CABS A MORE EXPESIVE THEY DO NOT ON daily basis screw like uber,1.0,0
Uber wonderful drivers speak English fluently always around I wait long I never car sparkling clean,5.0,1
I book hotel airport I booked finally costs I received email This expensive normal cab This expensive official cab I took I single trip airport hotel Uber messed start like Ryan Air,1.0,0
Requestrd Uber lift Santa Monica via app waitrd outside Hotel No driver seen Driver cancelled chargeme dollars via PayPal A scam,1.0,0
I Boston business Today I send Uber pick lunch Roxy Grilled Cheese The first driver accepts minutes later cancels The guy drives right past restaurant I text tell passed cancels The person I text tell advance I standing front Roxy Grill She calls says I tell I standing outside door cold rain whole time mind She says okay right cancels I go back restaurant tell guy behind counter going Recommends I walk Walgreens get Uber I frustrated Finally someone named Moses arrive I tell story apologetic I get back hotel see I charged cancellation I email Uber informing happened refusing credit account Welcome Boston,1.0,0
It happened times row I scheduled ride drivers never showed One driver never showed called stating missed exit times I missed flight airport You guys bunch fags working guys ca tech time Uber reliable making much money care customers I submitted complain last time one responded number call app based horrible service Driver name NABIN driving TOYOTA VENZA plate trust driver charged money never gave back Very upset situation,1.0,0
We going vacation soon suggested resort uber less costly taxi I set uber account Because I want store card number attached account use credit card thousands dollars available use I purchased vanilla visa debit card I talked vanilla ask card I use uber They assured cards available card one use I tried several times set uber account using card take Not customer service people totally suck job Basically I told bad sad time anyone investigate reason use type card said sometimes work use credit card This type card used many receive direct deposit payroll instead checking account One think uber investigation find problem So want try protect using type card expect uber try help figure Worst service I ever received Given bad things I seen news lately uber workers CEO surprise,1.0,0
So I recently decided give ty business app try First let say one call issues Anyway I download app set account begin get driver first I use debit let explanation unable use try different payment Okay credit card NOPE Okay create pay pal Again unable use payment try different form payment What Fix I even bought Fu kng gift card use piece crap O way time damn late I take train know trains Nj transit stop locations urber min tops traffic turned hours minutes I get cab train place whole urber ride round trip ticket another cab train appt back train Did I mention I got back train appt Yep guessed wait minutes train min ride back Dover instead paying another cab I waited yep minutes girl pick Thanks Urber dropped station morning right time havre late appt got picked time station But instead using train going take urber price So I say working great always sort issue one call suck Get broken ass together fix issues future customers need lost one today I give middle fingers performance,1.0,0
Called Uber black car get husband DFW airport The estimate premium black car decided go one time We went miles downtown Dallas DFW minutes since morning When I got settled plane I checked account see charged I going back forth week I get The fare charged within estimate trip pickup location destination As result fare adjusted Even though I told NOT estimated I continued get reply different times I finally cancelled account There recourse except tell story someone else wo get ripped like I By way taxi ride back evening rush hour,1.0,0
I left holiday present Uber ride Elaine brought back Hooray Uber Elaine,5.0,1
I received ride miles took less minutes My original estimated coast initial charge hours later I received email stating driver adjusted destination fee adjusted I disputed charge stating original destination correct I Provided screen shot google maps pick drop addresses After multiple emails back forth still luck Uber correcting I call fraudulent charge Customer service less desirable say least I giving runaround I asked contact number speak someone live luck I forced dispute charge credit card company filing complaint better business bureau I understand mistakes happen failure correct mistakes enexcusable Uber lost routine customer today also gained poor advertisement dissatisfied customer I warn friends coworkers using Uber To many options,1.0,0
Horrific experience I waited Uber driver minutes stupid He kept saying minute never showed Uber nerve charge ride I tried get contact customer service nothing rude,1.0,0
They lie cheat steal Do drive They honor say owe,1.0,0
I ordered uber get work morning minutes moving driver called said I wanted ride I need go LAX That obviously option I canceled I insisted driver canceled lessons learned Anyway I charged cancellation fee immediately complained Respond fored back immediately SC saying charged correctly I said asked refund Hazel L provided credit fine initial response since I needed go hoops I demanded refund back credit card Gretchen C responded policy Mind I uber user I used uber eats work pretty often absolutely blew mind I say uber officially lost user forever I hope company implodes recent negative PR storm hit Congrats Lyft postmates new customer,1.0,0
We tried getting Uber THREE time canceled us time waited last minute cancel us This terrible customer service It honestly unbelievable DONT USE UBER,1.0,0
It great help uber came simple terms explained uber pool booking booked cab chose option uber pool since first available option booking picture car option small car options pictures fancy cars When cab arrived I realized sharing initially I found little weird I agreed get sharing drop I insisted driver drop first since Wadala comes driver agreed drop later said route phone prabhadevi drop told I like get asked much said able tell trip found ridiculously uber come better solution cancel discontinue bull experience never travel uber India experience wasted time also recommend family friends take uber atleast India,1.0,0
I yr old son picked driver texting driving I told cancelled ride account disabled It gets better Im trying resolve issue trying tell email file match one records I use one email Im getting help So I moved Lyft Screw Uber,1.0,0
I lost cell phone Uber vehicle vacation Las Vegas Trying track driver day nightmare Uber really customer service They people available twitter Uber lost item report eventually get response First Uber lost item link website home page App They also demand full rude detail drivers name date trip cost trip time trip pickup drop locations So lost phone access app computer screwed I send various Uber contacts minimum messages Only I purchased another iPhone another SIM card service provider I go secure process use old phone number get app get ride detail So I give detail looked time basically tell driver phone I need contact driver app get phone back Then scolded opening multiple threads containing sMe issue sId case closed I complained asking close case I phone back reply care I went contact driver process times days one ever answered Only try I reach driver days lost car Uber arrogant rude company care providing customer service The toll free numbers customers online support terrible They tell sent several DM I said I looked find Direct Messages That messages hidden app help link How customers supposed know I use Lyft awesome never ever use Uber I want clear driver problem I finally able reach polite helpful This Uber rude unfriendly business model,1.0,0
Drivers allowed cancel reason customer charged cancellation fee Is Ubers new scam,1.0,0
Do know overall rating Stars Allow clarify On Tuesday I called car Without bothering confirm address driver came wrong place left without call Next driver cancelled My first patient cancelled Today driver actually CALLED directions cancelled No message Uber I stood crutches snow waiting Then I connect uber AND THERE IS NO DIRECT TELEPHONE OR COMPLAINT NUMBER Finally took yellow cab LYFT RIDE NEXT TIME DUMP UBER AND MOVE TO LYFT Eric Berger MD,1.0,0
